artist,0,1,2,3,4,5,6,7,8,9
Great Grandpa,0.0,0.0,0.10852851787952922,0.0,0.008225821675899083,0.0,9.147760576335829e-05,0.0,0.0,0.0
Green Day,0.0,0.039433524310605664,0.07760589675827205,0.0,0.0,0.16264895533043003,0.0,0.0,0.0,0.0827468301862738
Greta Van Fleet,0.0,0.059339492772791394,0.0038580700058632794,0.0,0.0,0.1064423680724578,0.0,0.0,0.0,0.007914995513747483
Grex vocalis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greydon Square,0.0,0.0,0.0,0.0,0.0,0.005997560821729252,0.0,0.06685065365717588,0.0,0.0
Grieves,0.0,0.0,0.0,0.0022095323002894935,0.0,8.435860757843278e-05,0.0,0.010226431074098829,0.0,0.0
Griffinilla,0.0,0.0,0.0,5.36191529874113e-05,0.0,9.382172236425206e-05,0.0,0.0,0.0,8.764566861763015e-05
Grinch Hill,0.0,0.0,0.0,6.823887540861043e-08,0.0,0.0,0.0,0.0,0.0,1.497076902721707e-06
Grinderman,0.0,0.0,0.03005418852181884,0.0,0.0,0.0373636730004256,0.0005315399712584741,0.0,0.0,0.0
Gringe,0.0008337325569623721,0.0,0.0,0.0,0.0,7.714542951335071e-07,0.0,0.0,0.0,1.174594841033928e-06
Gripin,0.0,0.0,0.0,0.0,0.00020570342513706873,0.0,0.0,0.0,0.0,0.00012109663775259111
Grits,3.5765049047628806e-05,0.0,0.0,0.0,9.279077419327464e-05,0.0002456815670705413,0.0,0.0,2.0425403425261207e-05,0.0
Grizfolk,0.0,0.0,0.2811907419121464,0.03301506704974928,0.26820236012897647,0.02937663012771994,0.0,0.0,0.0,0.006511996382919624
Grizzly Bear,0.0,0.0,0.5930871213783557,0.0,0.4208845303736076,0.0,0.0,0.00013305439411713963,0.0,0.0
Grogi,0.0,0.0,0.0,0.0,9.522530857138443e-07,0.0,0.0,0.0,0.0,9.136761948644927e-07
Gryffin & Carly Rae Jepsen,0.0,0.0,0.0,0.37027225320161744,0.0,0.0,0.0,0.0,0.0,0.0
Gryffin & Illenium,0.0,0.0,0.0,0.37027225320161744,0.0,0.0,0.0,0.0,0.0,0.0
Gryffin & Seven Lions,0.0,0.0,0.0,0.37027225320161744,0.0,0.0,0.0,0.0,0.0,0.0
Gryffin & Zohara,0.0,0.0,0.0,0.37027225320161744,0.0,0.0,0.0,0.0,0.0,0.0
Guap Tarantino,0.02017083685085797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guapdad 4000,0.1689961787224008,0.0,0.0,0.006289054575771754,0.0,0.0,0.007873728142540306,0.0,0.03406067886763511,0.0
Gucci Mane,0.4603631096267079,0.0,0.0,0.0,0.0,0.0,0.0,0.040863032236837134,0.0,0.0
Gucci Mane & Waka Flocka Flame,0.4603631096267079,0.0,0.0,0.0,0.0,0.0,0.0,0.040863032236837134,0.0,0.0
Gunna,0.3766321117235526,0.0,0.0,0.0,0.0,0.0,0.0,0.07022328347534117,0.0,0.0
Gunplay,0.08516539014059032,0.0,0.0,0.0,0.0,0.0,0.0,0.05847964208339594,0.0,0.0
Guns N’ Roses,0.0,0.0969725483275601,0.0,0.0,0.0,0.09842008135996981,0.0,0.0,0.0,0.0
Gustav Holst,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guster,0.0,0.0,0.09203903599075548,0.02715386459761237,0.1024604515308907,0.03486913467171325,0.0,0.0,0.0,0.017447088119481813
Guts,0.0,0.0,0.00017902316324657088,0.0,0.0,0.0,0.0,0.0009609022223690417,0.14325100465901955,0.0
Guzior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gwendolyn Brooks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gym Class Heroes,0.1022702687021301,0.0,0.0,0.28934701752640496,0.0,0.0,0.02647206034988169,0.0,0.0,0.0
Gzuz & Bonez MC,0.0,0.0,0.0,7.83808068958613e-06,0.0,0.0,0.0,0.0,0.0,4.201478413974098e-05
Gökhan Tepe,0.0,0.0,0.0,0.0,0.00010401095433506971,0.0,0.0,0.0,0.0,6.16337048034061e-05
Gülben Ergen,0.0,0.0,0.0,0.0,0.00010401095433506971,0.0,0.0,0.0,0.0,6.16337048034061e-05
Gülden Karaböcek,0.0,0.0,0.0,0.0,7.023693210755665e-06,0.0,0.0,0.0,0.0,7.065383769308292e-06
H Magnum,1.479717930723856e-05,0.0,0.0,0.0,0.0,2.6440709628716118e-05,1.2149169368547827e-06,0.0,0.0,2.5693669901644485e-05
H.E.R.,0.10703859873076652,0.0,0.0,0.17438166053349444,0.0,0.0,0.0,0.0,0.15763918118393944,0.0
HOMESHAKE,0.0,0.0,0.08552439450703034,0.0,0.0,0.0,0.0,0.0,0.0301078074298814,0.0
HONNE,0.0,0.0,0.0,0.012594463906272207,0.0005543293093838821,0.0,0.0,0.0,0.0,0.0
HRVY,0.0,0.0,0.0,0.2513902996609529,0.0,0.0,0.0,0.0,0.0,0.0
HUGEL,0.0,0.0,0.0,0.0001988912215951242,0.0,0.0,0.0,5.005397137770085e-05,0.0,9.894223919160849e-06
HUNNY,0.0,0.0,0.2940860897676667,0.016782811167944008,0.0,0.0,0.0,0.0,0.0,0.0
Ha*Ash,0.0,0.0,0.0,0.0037223307895166225,0.0,0.0,0.0,0.0,0.0,0.0
Hacktivist,0.0,0.0,0.0,0.0,0.0,0.025008712011585298,0.0,0.00037077921357582847,0.0,0.0
Hadise,0.0,0.0,0.0,0.0,0.00010066144417959395,0.0,0.0,0.0,0.0,5.8401486824145515e-05
Hafiz Hamidun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016703553915289086,0.0
Haggard,0.0,0.019481018065392982,0.0,0.0006083127476756487,0.015792132100483296,0.0,0.0,0.0,0.0,0.0
Hail the Sun,0.0,0.0,0.0001357091683989165,0.0,0.00020628032311380593,0.0016591347333741436,0.0,0.0,0.0,0.0
Haiti Babii,0.0051109663227717015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009207124422865034,0.0
Haken,0.0,0.025000641199349895,0.0,0.0,0.0,0.02234219707287444,0.0,0.0,1.3328027075314902e-06,0.0
Halestorm,0.0,0.0,0.0,0.0,0.0,0.34792792676007434,0.0,0.0,0.0,0.0
Haley Reinhart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Half Moon Run,0.0,0.0,0.005219959991352365,0.0,0.00017313246411836697,0.0,0.0,0.0,0.0,0.0
Half an Orange,0.0,0.0,0.0001991555032532294,0.0006859538144591379,0.0,7.095345921809347e-05,0.0,0.0,0.0,0.0
Halfnoise,0.0,0.0,3.705436883842619e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Halil Sezai,0.0,0.0,0.0,0.0,0.01957024734436166,0.0,0.0,0.0,0.0,0.007400774725258005
Haloo Helsinki!,0.0,0.0,0.0,0.0,0.0,2.208396143729694e-05,0.0,0.0,0.0,0.0
Halsey,0.0,0.0,0.021333119379138173,0.41842709260749167,0.0,0.0,0.0,0.0,0.06265503243486556,0.0
Hamada,0.0,0.0,0.0,0.0,0.0,1.4095544726692997e-09,0.0,0.0,0.0,3.2533623694503137e-09
HammerFall,0.0,0.03279904647390713,0.0,0.0,0.0,0.08986506032603968,0.0,0.0,0.0,0.0
Han Yo Han,0.0,0.0,0.0,0.0,1.205943820933245e-07,2.4399054654486477e-07,0.0,0.0,0.0,0.0
Hand Habits,0.0,0.0,0.11033656014723794,0.0,0.3227547361186507,0.0,0.0,0.0,0.04711205628931264,0.0
Hands Like Houses,0.0,0.0,0.000787551420462127,0.0,0.0,0.022053090347395173,0.0,0.0,0.0,0.0
Handsome Boy Modeling School,0.0,0.0,0.0,0.0,0.0,0.0,0.00014419817397685444,0.29394500469721413,0.002776026062089398,0.0
Handsome Ghost,0.0,0.0,0.22264947481916492,0.02763401283483067,0.0,0.0,0.0,0.0,0.030223647714856677,0.0
Hank Green,0.0,0.0,0.0,0.0,0.0,0.00415669102431647,0.0,0.0,0.0,0.0032543816245250304
Hank Snow,0.0,0.0021849491528226146,0.0,0.0,0.0,0.0,0.00025074356294983285,0.0,0.0,0.0
Hanna Ferm & LIAMOO,0.0,0.0,0.0,0.004559413119910425,0.0,0.0001680763357784448,0.0,0.0,0.0,0.002768931007515367
Hans Philip,0.0,0.0,0.0,3.177872493955263e-08,0.0,0.0,0.0,2.906947457249672e-07,0.0,1.3004291478841412e-05
Hans Zimmer,0.0,0.0,0.0,0.0,0.0,7.0601048061996205e-06,0.0,0.0,3.419213857330939e-07,0.0
Hanybal,0.0,0.0,0.0,7.90498143317995e-06,0.0,0.0,0.0,0.0,0.0,4.341606670998342e-05
Happy Raikoti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017538340715440487,0.0
Hard Bass School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hardcore Superstar,0.0,0.038372796046961984,0.0018495751964085106,0.0,0.0,0.0038130298462509407,0.0,0.0,0.0,0.0
Hardy Caprio,0.00015051147957129924,0.0,0.0,1.3235532046398428e-05,0.0,0.0,0.0,0.002373977854224997,0.0,0.0
Harmonium,0.0,0.014847826119065183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haroinfather,0.0011164323406304328,0.0,0.0005647435239660308,0.0010086009056156223,0.0,0.0,0.0,0.0,0.0006780837390515877,0.0
Harrison Storm,0.0,0.0,0.0,0.0,0.35526015135741806,0.0,0.0,0.0,0.0013047028654196628,0.0
Harry Chapin,0.0,0.17203531218936804,0.0,0.0,0.09978235213180353,0.0,0.0,0.0,0.0,0.07862406876702643
Harry Styles,0.0,0.0,0.0,0.35138125170441276,0.0,0.0,0.0,0.0,0.0,0.0
Harshdeep Kaur,0.0,0.0,0.0,0.0,0.0,0.0,1.9980082722562903e-06,0.0,0.00022311169565446934,0.0
Hasibe,0.0,0.0,0.0,0.0,0.00010066144417959393,0.0,0.0,0.0,0.0,5.840148682414552e-05
Hatari,0.0,0.0,0.0003147189590164651,0.0,0.0,9.130720383176825e-05,0.0,0.0,0.0,0.0
Haux,0.0,0.0,0.010284752416342817,0.035309199426686096,0.3500492057182752,0.0,0.0,0.0,0.10952715547967037,0.0
Hawkwind,0.0,0.19907667439284268,0.0,0.0,0.0,0.0670963393396065,0.0,0.0,0.0027928340741232927,0.0
Hayley Westenra,0.0,0.0,0.0,0.0,0.0,0.0010142345620642987,0.00021756616800868968,0.0,0.0,0.0
Headie One,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013689920969933086,3.3458997965587378e-06,0.0
Hearts & Colors,0.0,0.0,0.0,0.013261584908829952,0.005320713864185193,0.00011087740572293721,0.0,0.0,0.0,0.0
Heather Dale,0.0,0.0,0.000818944972453344,0.0,0.0,0.0,3.927999729964074e-08,0.0,0.0,1.939019363430024e-05
Heather Nova,0.0,0.0,0.0,0.01303806966132873,0.28208081756254705,0.008084955935839076,0.0,0.0,0.0,0.1660627276203577
Heatmiser,0.0,0.0,0.016535753943350915,0.0,0.013850964926635723,0.09361215482252129,0.0,0.0,0.0,0.0
Heatwave,0.0,0.0,0.0,0.0,0.006428907135021795,0.0,0.45994549259950557,0.0,0.0,0.014722738692938182
Heavy Metal Kings,0.0016344758979607815,0.0,0.0,0.0,0.0,0.00029154251656227337,0.0,0.0,0.0,0.0
Hector,0.0,0.0,0.0,0.0013055846202220283,0.0,0.0,0.0,0.0,0.0,0.0
Heems,0.0,0.0,0.0,0.0,0.0,6.869149017883343e-06,0.0,0.00409553123452528,0.11081678861170449,0.0
Hein Cooper,0.0,0.0,0.0,0.009898871316249488,0.0,0.0,0.0,0.0,0.0001011233008613822,0.004600762141822675
Heinz Rudolf Kunze,0.0,0.00039580404200962834,0.0,0.00039633171302614473,0.0,0.0006618229852537488,0.0,0.0,0.0,0.0003716709801977461
Helen Baylor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Helena Deland,0.0,5.4837254227424245e-05,1.655546527404355e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hellions,0.0,0.0,0.0,0.0,0.0,0.00015309280725244297,0.0,0.0,0.0,0.0
Helmet,0.0,0.0,0.0,0.0,0.0,0.7407201930421526,0.0,0.0,0.0,0.0
Heltah Skeltah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4939882804418526,0.0,0.0
Hemant kumar,0.0,0.0,0.0,0.0,0.0,0.0,8.802467398164256e-06,0.0,6.791772731746656e-05,0.0
Hemlock Ernst & Kenny Segal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01561544381215486,0.0,0.0
Hemp Gru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hemso,0.0,0.0,0.0,6.479562083036756e-06,0.0,0.0,0.0,0.0,0.0,3.3808300823399033e-05
Henrik Blomme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.085832816289855e-09,0.0,5.548320575973816e-07
Herb Alpert & The Tijuana Brass,0.0,0.005861999408602895,0.0,0.0,0.0,0.0,0.02565720994255314,0.0,0.0,0.002740502857952107
Herbert Munkhammar,0.0,0.0,0.0,0.00011424438684943717,0.0,0.0,0.0,0.0,0.0,0.00017434411796786708
Herborg kråkevik,0.0,0.0,0.0,0.0002811650227210788,0.0,0.0,0.0,0.0,0.0,0.0
Herman Melville,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Herrick & Hooley,0.0,0.0,0.001696287156875927,0.0017549807471826553,0.00024083431786475084,0.0,0.0,0.0,0.0016602174505948634,0.0
Heuse & Zeus X Crona,0.0,0.0,0.0,0.00030364257825383123,0.0,0.0,0.0,0.0,0.0,0.0
Hey Rosetta!,0.0,0.0,0.004932204864134323,0.0,0.00023031322401753776,0.0,0.0,0.0,0.0,0.0
Hi-Five,0.0,0.0,0.0,0.0,0.0,0.0,0.5046423594250271,0.0,0.0,0.0
Hi-Rez,0.004439390449493914,0.0,0.0,0.0018956966793429943,0.0,7.801687368701266e-05,0.0,0.0,0.0,0.0
Hidra,0.0,0.0,0.0,0.0,1.4347199353452007e-06,0.0,0.0,0.0,0.0,1.3818948955657628e-06
High School Musical Cast,0.0,0.0,0.0,0.1815956088505601,0.0,0.0,0.02498351356675538,0.00013483938931728784,0.0,0.0
High Valley,0.0,0.00088017931416783,0.0,0.0030745410102212167,2.5340315342628276e-05,0.0,0.0,0.0,0.0,0.0
Highly Suspect,0.0,0.0,0.08240427831392587,0.0,0.0,0.029218512623657315,0.0,0.0,0.0,0.0
Hilary Duff,0.0,0.0,0.0,0.35138125170441276,0.0,0.0,0.0,0.0,0.0,0.0
Hildur Guðnadóttir,0.0,0.0,0.0,0.0,0.0,0.0010529048362400788,0.0,7.978695135586177e-06,3.87425849509337e-05,0.0
Hillsong UNITED,6.780446172819881e-06,0.0,0.0,0.0,0.008571656042592942,0.018270002824305635,0.0,0.0,0.0,0.0
Hillsong Worship,7.26073922210148e-06,0.0,0.0,0.0,0.007595326455068418,0.0064711813710627165,0.0,0.0,0.0,0.0
Hilltop Hoods,0.0,0.0,0.0,0.011233236672127516,0.0,0.0,0.0,8.463660621822389e-05,0.0,0.0045246916665707205
Hinder,0.0,0.0,0.0,0.013694433013842044,0.024706267413119435,0.38626733393064716,0.0,0.0,0.0,0.0
Hindia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.177964308659507e-05,0.0
Hiro,1.2900340260987956e-05,0.0,0.0,0.0,0.0,2.6470755147367762e-05,2.5704504534540777e-05,0.0,0.0,2.4802255662920607e-05
Hispana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.865635304951845e-06,0.0
Hiss Golden Messenger,0.0,0.014407818063057177,0.16206515953719955,0.0,0.7285667332605136,0.0,0.058091014439928215,0.0,0.0,0.0
Hit The Lights,0.0,0.0,0.012336778445145547,0.003312428691543804,0.0,0.011630062836731415,0.0,0.0,0.0,0.0
Ho3ein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hobo Johnson,0.001173337721736962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008889693857821219,0.0
Hocico,0.0,0.0,0.0,0.0,0.0,0.027145842898185397,0.0,0.0,1.0964259326853415e-05,0.0
Hocus Pocus,1.7918485521394668e-05,0.0,0.0,0.0,0.0,8.441988896338604e-07,0.0,0.0,1.1834957368286529e-05,1.033825447091213e-06
Holly Hood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Holly Miranda,0.00011199781311085745,0.0,0.003939753917060403,0.0008228252194690882,0.0,0.0,0.0,0.0,0.0,0.0
Hollyn,4.3152524205141544e-05,0.0,0.0,0.0,0.007880192552954602,0.017909871008701592,0.0,0.0,0.0,0.0
Hollywood Undead,0.0,0.0,0.0,0.0,0.0,0.40959656025530167,0.0,0.0,0.0,0.0
Holy Fawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Holy Ghost!,0.0,0.0,0.31484326456442885,0.0,0.0,0.0,0.0,0.0,0.15910687414746125,0.0
Holy Holy,0.0,0.0008620458068861498,0.0,0.00304167649360788,3.039954407922064e-05,0.0,0.0,0.0,0.0,0.0
Holy Modee & morten,0.0,0.0,0.0,1.3571804747345836e-06,0.0,0.0,0.0,0.0,0.0,8.110688983862693e-06
Home Made Kazoku,0.0,0.0,0.0,0.0,0.0,2.712806627424511e-07,0.0,0.0,0.0,3.503761689526259e-07
Honeywater,0.0,0.0,0.1081085014287362,0.0,0.00407990098124618,0.0,0.0,0.0,0.0,0.0
Hoodoo Gurus,0.0,0.0,0.00027865114724717673,0.0,0.0,0.0,0.0,0.0,0.00013390522557523023,0.03429474564968932
Hooligan Chase,0.01500195944323671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hoops,0.0,0.0,0.03909972598890755,0.0,0.0,0.0,0.0,0.0,0.01757403623572395,0.0
Hope Tala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38998433776479274,0.0
Hopsin,0.2136936694107749,0.0,0.0,0.003916717985794613,0.0,0.005053587671271747,0.008183496378417131,0.21834828279085733,0.0,0.0
Hopsin & Dax,0.21369366941077486,0.0,0.0,0.003916717985794613,0.0,0.005053587671271748,0.008183496378417133,0.21834828279085733,0.0,0.0
Hornet La Frappe,3.2720285176838434e-05,0.0,0.0,0.0,0.0,2.7002840211540307e-05,0.0,0.0,1.0827010882754353e-05,2.6403716923531233e-05
Hot Chip,0.0,0.0,0.5732832038910762,0.02123948287701161,0.0,0.0,0.0,0.0,0.047369779656288566,0.0
Hot Dad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Howlin’ Wolf,0.0,0.1516924801607309,0.0,0.0,0.0,0.0,0.006054816345940247,0.0,0.0,0.0
Hoyt Axton,0.0,0.025534557962070305,0.0,0.0,0.03549612047931129,0.0,0.0,0.0,0.0,0.0
Hozier,0.0,0.0,0.0,0.16923126399729999,0.1533499810251018,0.0,0.0,0.0,0.0,0.0
Hubert Parry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hubert-Félix Thiéfaine,0.0,1.0193424968585132e-05,0.0,0.0,0.0,0.0,0.00011282771229317084,0.0,4.5600745646870964e-06,0.0
Huey Mack,0.004439390449493914,0.0,0.0,0.0018956966793429943,0.0,7.801687368701266e-05,0.0,0.0,0.0,0.0
Hugh Laurie,0.0,0.0,0.0,0.0,0.0,0.00415669102431647,0.0,0.0,0.0,0.0032543816245250304
Hugo TSR,0.0008444109519382245,0.0,0.0,0.0,0.0,1.625745753631609e-06,0.0,0.0,0.0,2.384024093991579e-06
Hugues Aufray,0.0,1.0225035459817258e-05,0.0,0.0,0.0,0.0,0.00011267276017419941,0.0,0.0,0.0
Hulk Hogan,0.0,0.0,0.0,0.0,0.0,0.004374600828500823,0.0,0.0,0.0,0.0
Human Tetris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Humble Pie,0.0,0.4581610495947289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hundredth,0.0,0.0,0.0,0.0,0.0,0.0011918976727580534,0.0,0.0,0.0,0.00015685515396278942
Hurray For The Riff Raff,0.0,0.0,0.06287931401756294,0.0,0.5034144917162208,0.0,0.0,0.0,0.0,0.0
Hurts,0.0,0.0,0.03553798946640478,0.004762748347274667,0.0,0.0,0.0,0.0,0.011178905634821863,0.0
Hurula,0.0,0.0,0.0031426586842942207,0.0,0.0,0.0,0.0,0.0,0.0,0.00024769963379288584
Hva Snakker Du Om?,0.0,0.0,0.0,3.4321519217262915e-08,0.0,0.0,0.0,2.9220840968050446e-07,0.0,1.3121732756909859e-05
Hypno Carlito,0.005437232925009563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hypocrisy,0.0,0.0,0.0,0.0,0.0,0.12707974445013995,0.0,0.0,6.121963575958705e-06,0.0
HyunA,0.0,0.0,0.0,0.0,4.067429344228223e-06,5.319812350872505e-06,0.0,0.0,0.0,0.0
Håkan Hellström,0.0,0.0,0.0,0.00457705842891755,0.0,0.0003443984721014948,0.0,0.0,0.0,0.002772530813417117
Hüsnü Arkan,0.0,0.0,0.0,0.0,0.00010868539837946728,0.0,0.0,0.0,0.0,6.647529114392142e-05
I Am Abomination,0.0,0.0,0.0024423446744207653,0.0,0.0,0.003985650859030453,0.0,0.0,0.0,0.0
I Am Ghost,0.0,0.0,0.002336209556247499,0.0,0.0,0.0017181643368456901,0.0,0.0,0.0,0.0
I Know Leopard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011206484471139367,0.00013501587786486833
I Monster,0.0,0.0,0.015985034332776312,0.0,0.0,0.0,0.0,5.515694488053127e-05,0.025037002622891887,0.0
I Will Never Be The Same,0.0,0.0,0.0,0.0,0.0,0.0017725936392938469,0.0,0.0,0.0,0.0
I dont like mondays,0.0,0.0,0.0,0.0,0.0,3.039999824269295e-07,0.0,0.0,0.0,4.224345534529407e-07
I-Octane,0.0,0.0,0.0,4.126666994120577e-05,0.0,0.0,0.0,0.0,0.0,4.50353680695215e-05
ICF Worship,0.0,0.0,0.0,0.0,0.0008868382526795277,0.0008217869597777685,0.0,0.0,0.0,0.0
IDK,0.26771270823255916,0.0,0.0,0.0,0.0,0.0,0.00561368912996685,0.13640450843575455,0.011114699307452435,0.0
IDLES,0.0,0.0,0.08270155545300109,0.0,0.0,0.029305526930917297,0.0,0.0,0.0,0.0
ILIASS,0.0,0.0,0.0,3.727006075860854e-06,0.0,0.0,0.0,0.0,3.882978118130714e-05,0.0
ILIRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.267135816568986e-08
ILL BILL,0.0,0.0,0.0,0.0,0.0,0.005377886573690032,0.0,0.18853017763727475,0.0,0.0
ILY,0.0,0.0,0.00030073594051467076,0.0038654618710429597,0.0,0.0,0.0,0.0,0.0017074547493285855,0.0
INAP,0.0,0.0,0.0,5.041787926707197e-07,0.0,0.0,0.0,0.0,0.0,0.0
IND1GO & TYM,0.0,0.0,0.0,1.3571804747345836e-06,0.0,0.0,0.0,0.0,0.0,8.110688983862693e-06
INXS,0.0,0.03029797744297697,0.0,0.0,0.0,0.032875358968496235,0.0,0.0,0.0,0.7110082478616419
IZ*ONE,0.0,0.0,0.0,0.0,4.084028938214708e-06,5.35244204891688e-06,0.0,0.0,0.0,0.0
IZAID,2.0930880595930297e-06,0.0,0.0,0.0,0.0,4.071680287415029e-09,0.0,0.0,0.0,2.5852434969953473e-08
IZI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.329272569444828e-05
IZZY-S,5.3981849324998484e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ian Noe,0.0,0.0,0.0,0.0,0.23246533728072402,0.0,0.0,0.0,0.0,0.0
Icarus The Owl,0.0,0.0,0.0001357091683989165,0.0,0.00020628032311380593,0.0016591347333741436,0.0,0.0,0.0,0.0
Ice Cube,0.005979070863383284,0.0,0.0,0.0,0.0,0.0031967483573385183,0.0,0.6022337583669445,0.0,0.0
Ice Nine Kills,0.0,0.0,0.0,0.0,0.0,0.03833837302512662,0.0,0.0,0.0,0.0
Ice Prince,0.0,0.0,0.0,0.0,2.870587478388017e-05,0.0,0.0010045163215958582,0.0,0.0,0.0
Ice-T,0.0,0.0,0.0,0.0,0.0,0.0030450260305168804,0.0,0.6320761866649096,0.0,0.0
Ichon,1.7918485521394668e-05,0.0,0.0,0.0,0.0,8.441988896338604e-07,0.0,0.0,1.1834957368286529e-05,1.033825447091213e-06
Icon For Hire,0.0,0.0,0.0,0.0011918902992726738,0.0016791380541254504,0.019364087830074237,0.0,0.0,0.0,0.0
Icy Narco,0.0038439939785848117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Idontknowjeffery,0.0464953463974276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01663527777702764,0.0
If I Were You,0.0,0.0,0.0,0.0,0.0,0.04379229878609114,0.0,0.0,0.0,0.0
Iggesundsgänget,0.0,0.0,1.3209834073284093e-05,6.572425531472944e-05,0.0,0.0,0.0,0.0,0.0,0.00036845875271651965
Iggy Azalea,0.0985966899868802,0.0,0.0,0.36597489504373454,0.0,0.0,0.013970529247381767,0.0,0.0,0.0
Iglesias Enrique,0.0,0.0,0.0,0.2817505925299624,0.0,0.0,0.008741842411852125,0.0,0.0,0.0
Iglooghost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060784581931823895,0.13714905377165013,0.0
Iisa,0.0,0.0,0.0,0.0,0.0,2.1170891844138022e-05,0.0,0.0,0.0,0.0
Il Pagante,0.0,0.0,0.0,3.260253070769146e-05,0.0,0.0,0.0,0.0,0.0,0.00037669299197434515
Il Tre 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2940477005101994e-05
Il Volo,0.0,0.0002635274533799112,0.0,0.0,0.0,0.0,0.00020761502937033095,0.0,0.0,0.0
IliassOpDeBeat,0.0,0.0,0.0,3.7059715683728994e-06,0.0,0.0,0.0,0.0,3.917556640084459e-05,0.0
Ilkay Sencan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Illapu,0.0,0.0,4.110447090446226e-06,0.0,0.0,0.0,0.0,0.0,7.787886499720947e-05,0.0
Illenium,0.0,0.0,0.005613918491943424,0.24104399124340242,0.0,0.0,0.0,0.0,0.06445847557644692,0.0
Illenium & Anna Clendening,0.0,0.0,0.005613918491943423,0.2410439912434024,0.0,0.0,0.0,0.0,0.06445847557644692,0.0
Illenium & Said the Sky,0.0,0.0,0.005613918491943423,0.2410439912434024,0.0,0.0,0.0,0.0,0.06445847557644692,0.0
Illmac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036286282205801384,0.0,0.0
Illumate,4.225610435218326e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0094681174090034e-05,0.0
Ilta,0.0,0.0,0.0,0.0,0.0,1.4895226857408386e-06,0.0,0.0,0.0,0.0
Imagination,0.0,0.0,0.0,1.980405032167206e-08,1.2770404477634146e-06,0.0,0.0,0.0,0.0,1.3935927935770635e-06
Imagine Dragons,0.0,0.0,0.08240427831392587,0.0,0.0,0.029218512623657315,0.0,0.0,0.0,0.0
Imago,0.0,0.0,0.0,0.01753405464204938,0.04106008203441431,0.03613384184079455,0.0,0.0,0.0,0.022746331382719025
Imani Coppola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Immortal Technique,0.0,0.0,0.0,0.0,0.0,0.0030329423947614985,0.0,0.6344489350099041,0.0,0.0
